onset	duration	trial_type	value	sample	stim_file
331.14013671875	n/a	block_start	300	678175	n/a
336.12939453125	n/a	fixation_cross	312	688393	n/a
337.1455078125	n/a	tool_image	1	690474	tools/knife_PNG1516.png
338.1455078125	n/a	mask	701	692522	n/a
338.75634765625	n/a	blank_white_screen	705	693773	n/a
339.599609375	n/a	tool_auditory_imagery_task	601	695500	n/a
344.6064453125	n/a	blank_white_screen	705	705754	n/a
346.60302734375	n/a	fixation_cross	312	709843	n/a
347.61767578125	n/a	tool_image	1	711921	tools/broom_PNG58.png
348.61474609375	n/a	mask	701	713963	n/a
349.2255859375	n/a	blank_white_screen	705	715214	n/a
349.86083984375	n/a	tool_auditory_imagery_task	601	716515	n/a
354.873046875	n/a	blank_white_screen	705	726780	n/a
356.85498046875	n/a	fixation_cross	312	730839	n/a
357.9501953125	n/a	animal_image	1	733082	animals/duck_PNG5028.png
358.94677734375	n/a	mask	701	735123	n/a
359.556640625	n/a	blank_white_screen	705	736372	n/a
360.34814453125	n/a	animal_auditory_imagery_task	601	737993	n/a
365.3564453125	n/a	blank_white_screen	705	748250	n/a
367.33837890625	n/a	fixation_cross	312	752309	n/a
369.26708984375	n/a	animal_image	1	756259	animals/lion_PNG562.png
370.2724609375	n/a	mask	701	758318	n/a
370.890625	n/a	blank_white_screen	705	759584	n/a
371.501953125	n/a	animal_auditory_imagery_task	601	760836	n/a
376.50634765625	n/a	blank_white_screen	705	771085	n/a
378.494140625	n/a	fixation_cross	312	775156	n/a
379.85009765625	n/a	tool_image	1	777933	tools/chain_saw_PNG18513.png
380.84619140625	n/a	mask	701	779973	n/a
381.4560546875	n/a	blank_white_screen	705	781222	n/a
382.3505859375	n/a	tool_auditory_imagery_task	601	783054	n/a
387.3564453125	n/a	blank_white_screen	705	793306	n/a
389.357421875	n/a	fixation_cross	312	797404	n/a
391.0244140625	n/a	animal_image	1	800818	animals/crab_PNG37.png
392.01708984375	n/a	mask	701	802851	n/a
392.6396484375	n/a	blank_white_screen	705	804126	n/a
393.19775390625	n/a	animal_auditory_imagery_task	601	805269	n/a
398.2060546875	n/a	blank_white_screen	705	815526	n/a
400.18798828125	n/a	fixation_cross	312	819585	n/a
401.78369140625	n/a	tool_image	1	822853	tools/сorkscrew_PNG43.png
402.7890625	n/a	mask	701	824912	n/a
403.40625	n/a	blank_white_screen	705	826176	n/a
404.03466796875	n/a	tool_auditory_imagery_task	601	827463	n/a
409.04736328125	n/a	blank_white_screen	705	837729	n/a
411.02734375	n/a	fixation_cross	312	841784	n/a
412.3544921875	n/a	animal_image	1	844502	animals/elephants_PNG18808.png
413.3525390625	n/a	mask	701	846546	n/a
413.9560546875	n/a	blank_white_screen	705	847782	n/a
414.49169921875	n/a	animal_auditory_imagery_task	601	848879	n/a
